season,week,team,off_epa_per_play,success_rate,pass_rate,avg_air_yards,total_plays
2018,16,ATL,0.1492,0.4468,0.5745,11.2692,47
2018,16,BAL,-0.1075,0.339,0.4237,8.8182,59
2018,16,BUF,-0.3456,0.3667,0.7,11.2195,60
2018,16,CAR,-0.1647,0.4578,0.6988,7.875,83
2018,16,CHI,0.0776,0.5517,0.5517,6.6207,58
2018,16,CIN,0.0135,0.4348,0.5,7.0526,46
2018,16,CLE,0.387,0.5556,0.6032,7.8421,63
2018,16,DAL,-0.0267,0.4375,0.5417,4.76,48
2018,16,DEN,0.0052,0.4194,0.6129,9.2703,62
2018,16,DET,-0.4085,0.3188,0.6667,7.1163,69
2018,16,GB,0.3432,0.5696,0.7468,6.9636,79
2018,16,HOU,0.1394,0.4603,0.6984,10.45,63
2018,16,IND,0.2111,0.5323,0.7581,9,62
2018,16,JAX,-0.0322,0.5,0.5,6.375,60
2018,16,KC,0.19,0.541,0.6721,9.875,61
2018,16,LA,0.2908,0.6615,0.4,7.7083,65
2018,16,LAC,-0.4003,0.3509,0.7193,6,57
2018,16,LV,0.0518,0.4444,0.5,6.5385,54
2018,16,MIA,-0.3789,0.3721,0.5814,4.6364,43
2018,16,MIN,0.0261,0.3793,0.5172,11,58
2018,16,NE,-0.1892,0.3944,0.3662,4.48,71
2018,16,NO,0.0779,0.4667,0.7,9.25,60
2018,16,NYG,0.2582,0.4754,0.541,6.7879,61
2018,16,NYJ,0.2893,0.5439,0.6491,10.4571,57
2018,16,PHI,0.1345,0.4384,0.6986,8,73
2018,16,PIT,0.0804,0.4429,0.7571,9.4082,70
2018,16,SEA,0.2656,0.4789,0.4507,12.0345,71
2018,16,SF,-0.0981,0.4074,0.7222,9.5789,54
2018,16,TB,-0.0982,0.4533,0.68,10.2083,75
2018,16,TEN,0.0729,0.4364,0.5091,7.4,55
2018,16,WAS,-0.0193,0.5424,0.4237,11.7826,59
2018,17,ARI,-0.3448,0.2923,0.6154,11.3235,65
2018,17,ATL,0.206,0.5068,0.6301,8.4444,73
2018,17,BAL,0.0928,0.4366,0.3662,8,71
2018,17,BUF,0.2551,0.4828,0.4655,5.1154,58
2018,17,CAR,0.0815,0.4559,0.4559,7.5333,68
2018,17,CHI,0.074,0.3968,0.4286,8.9615,63
2018,17,CIN,-0.2272,0.2826,0.6087,9.5,46
2018,17,CLE,0.1005,0.4107,0.75,11.5,56
2018,17,DAL,0.2459,0.403,0.7164,9.8636,67
2018,17,DEN,-0.2435,0.4,0.6667,7.7917,75
2018,17,DET,0.2993,0.4714,0.4857,6.4545,70
2018,17,GB,-0.3633,0.2727,0.7636,10.4103,55
2018,17,HOU,-0.0552,0.4247,0.5616,6.5714,73
2018,17,IND,0.0849,0.4928,0.5217,8.1429,69
2018,17,JAX,-0.4586,0.2766,0.6596,9.6786,47
2018,17,KC,0.2788,0.4528,0.5094,10.1111,53
2018,17,LA,0.1404,0.5147,0.4118,8.7857,68
2018,17,LAC,-0.1933,0.3962,0.4717,7.9167,53
2018,17,LV,-0.3339,0.5077,0.5538,6.303,65
2018,17,MIA,-0.3758,0.3934,0.5902,7.7188,61
2018,17,MIN,-0.4404,0.3269,0.7115,8.7879,52
2018,17,NE,0.2279,0.541,0.5574,9.6061,61
2018,17,NO,-0.1302,0.3725,0.4706,6.1818,51
2018,17,NYG,0.1732,0.4706,0.6324,8.1951,68
2018,17,NYJ,-0.4669,0.3455,0.5818,10.9286,55
2018,17,PHI,0.1783,0.5507,0.5362,3.0294,69
2018,17,PIT,-0.0895,0.4688,0.7188,5.7333,64
2018,17,SEA,-0.1263,0.3667,0.45,9.0952,60
2018,17,SF,-0.0513,0.431,0.6379,5.7879,58
2018,17,TB,0.1522,0.5172,0.6552,11.8857,58
2018,17,TEN,-0.3402,0.4,0.6444,7.7586,45
2018,17,WAS,-0.5008,0.2727,0.7273,9.4286,44
2018,18,BAL,-0.2686,0.3158,0.5965,9.2593,57
2018,18,CHI,0.029,0.3968,0.7143,10.619,63
2018,18,DAL,0.0258,0.4242,0.5152,7.4242,66
2018,18,HOU,-0.0963,0.4706,0.7647,7.1837,68
2018,18,IND,0.1327,0.4688,0.5,10.25,64
2018,18,LAC,-0.1506,0.4242,0.5152,6.0938,66
2018,18,PHI,-0.045,0.3906,0.6406,8.05,64
2018,18,SEA,-0.0041,0.3704,0.5185,8.2963,54
2018,19,DAL,0.112,0.4182,0.6,7.3125,55
2018,19,IND,-0.2385,0.4151,0.7358,8.5556,53
2018,19,KC,0.0723,0.4487,0.5769,8.9756,78
2018,19,LA,0.2374,0.5342,0.3699,8.7778,73
2018,19,LAC,0.1137,0.3692,0.8462,11.3137,65
2018,19,NE,0.2417,0.4868,0.5789,4.1136,76
2018,19,NO,0.1333,0.4348,0.5652,10.0541,69
2018,19,PHI,-0.0943,0.3913,0.6739,10.0968,46
2018,20,KC,0.1336,0.383,0.7447,13.548400000000001,47
2018,20,LA,0.0047,0.4265,0.6176,6.7317,68
2018,20,NE,0.1697,0.4839,0.4946,8.4348,93
2018,20,NO,-0.1057,0.4032,0.6935,5.8537,62
2018,21,LA,-0.2505,0.3559,0.6949,10.6216,59
2018,21,NE,-0.0336,0.4545,0.5455,7.6571,66
2019,1,ARI,-0.0916,0.3735,0.7229,10.5,83
2019,1,ATL,-0.2272,0.3913,0.7536,7.8261,69
2019,1,BAL,0.6603,0.5493,0.3803,10.0769,71
2019,1,BUF,-0.1258,0.5,0.6129,8.7568,62
2019,1,CAR,-0.132,0.4603,0.6349,6.4324,63
2019,1,CHI,-0.2955,0.3538,0.7692,8.4,65
2019,1,CIN,0.0011,0.4,0.8,7.4706,70
2019,1,CLE,-0.3519,0.3968,0.6825,8.8684,63
2019,1,DAL,0.4085,0.5167,0.5333,9.4062,60
2019,1,DEN,0.128,0.4737,0.5965,7.8387,57
2019,1,DET,0.038,0.4487,0.5897,12.0465,78
2019,1,GB,-0.1867,0.3455,0.6364,10,55
2019,1,HOU,0.2834,0.4576,0.6102,10.8333,59
2019,1,IND,0.2683,0.5714,0.4603,5.8519,63
2019,1,JAX,0.2005,0.5294,0.6863,6.6364,51
2019,1,KC,0.4064,0.5763,0.5763,5.2941,59
2019,1,LA,0.0258,0.4714,0.5714,7,70
2019,1,LAC,0.216,0.4915,0.6441,6.8824,59
2019,1,LV,0.3091,0.5472,0.4906,8.2308,53
2019,1,MIA,-0.2478,0.3404,0.7447,13.0938,47
2019,1,MIN,0.2023,0.4468,0.234,5.1,47
2019,1,NE,0.2363,0.4328,0.5672,7.5676,67
2019,1,NO,0.2533,0.5873,0.6667,7.1951,63
2019,1,NYG,0.1271,0.5303,0.7424,6.5417,66
2019,1,NYJ,-0.0998,0.4328,0.6866,5.439,67
2019,1,PHI,0.23,0.4366,0.5634,8.7949,71
2019,1,PIT,-0.2263,0.35,0.7833,9.9565,60
2019,1,SEA,-0.1705,0.3191,0.5106,9.85,47
2019,1,SF,-0.156,0.3898,0.4915,5.7778,59
2019,1,TB,-0.3777,0.4062,0.6094,8.75,64
2019,1,TEN,0.1351,0.4074,0.5185,6.0417,54
2019,1,WAS,0.2748,0.4561,0.7719,7.5349,57
2019,2,ARI,0.1105,0.4074,0.7963,8,54
2019,2,ATL,-0.0142,0.3833,0.7333,9.2791,60
2019,2,BAL,0.1685,0.4571,0.5571,10.7027,70
2019,2,BUF,0.1675,0.4308,0.5077,8.9667,65
2019,2,CAR,-0.2354,0.3699,0.7397,10.8824,73
2019,2,CHI,0.0218,0.4107,0.4821,7.8519,56
2019,2,CIN,-0.0281,0.3692,0.7077,7.5,65
2019,2,CLE,-0.0433,0.3276,0.6379,9.9706,58
2019,2,DAL,0.3058,0.5625,0.4844,8.5667,64
2019,2,DEN,0.0445,0.4416,0.6883,5.02,77
2019,2,DET,0.0054,0.4561,0.5263,10.3333,57
2019,2,GB,-0.122,0.3913,0.5217,7.6176,69
2019,2,HOU,-0.0883,0.4194,0.5323,12.7931,62
2019,2,IND,-0.0211,0.4127,0.4762,5.1852,63
2019,2,JAX,-0.0913,0.3898,0.6271,6.4242,59
2019,2,KC,0.2349,0.4328,0.6866,12.6591,67
2019,2,LA,0.1517,0.4483,0.5345,7.1429,58
2019,2,LAC,-0.0306,0.4839,0.5968,10.5,62
2019,2,LV,-0.1487,0.4333,0.6833,6.6316,60
2019,2,MIA,-0.732,0.2787,0.7541,12.2564,61
2019,2,MIN,-0.0692,0.3833,0.55,10.4688,60
2019,2,NE,0.1916,0.5,0.4688,9.4286,64
2019,2,NO,-0.2087,0.386,0.6491,7.1714,57
2019,2,NYG,-0.0659,0.4394,0.697,7.9778,66
2019,2,NYJ,-0.3643,0.2712,0.5932,5.3226,59
2019,2,PHI,-0.1015,0.3919,0.7027,9,74
2019,2,PIT,-0.0748,0.4808,0.6923,7.6765,52
2019,2,SEA,0.0578,0.4928,0.5652,7.3143,69
2019,2,SF,0.452,0.6061,0.3939,7.1923,66
2019,2,TB,0.0419,0.4211,0.4912,12.2,57
2019,2,TEN,-0.0761,0.4259,0.5556,5.6923,54
2019,2,WAS,0.097,0.4815,0.7037,6.0541,54
2019,3,ARI,-0.0881,0.4521,0.6986,5.6279,73
2019,3,ATL,0.4068,0.566,0.6415,8.5882,53
2019,3,BAL,0.2062,0.4568,0.5802,11.2326,81
2019,3,BUF,-0.0208,0.4861,0.5139,8.6286,72
2019,3,CAR,0.2749,0.4737,0.4912,8.2692,57
2019,3,CHI,0.0939,0.4483,0.5862,5.2258,58
2019,3,CIN,-0.1942,0.3571,0.6607,8.1429,56
2019,3,CLE,-0.1672,0.3651,0.619,7.0278,63
2019,3,DAL,0.2244,0.5455,0.5,12.9062,66
2019,3,DEN,-0.1101,0.4444,0.4722,4.7143,72
2019,3,DET,0.0595,0.3621,0.5517,9.5625,58
2019,3,GB,0.164,0.4118,0.5686,8.8966,51
2019,3,HOU,0.229,0.463,0.6667,8.3235,54
2019,3,IND,0.2592,0.5167,0.6333,5.5676,60
2019,3,JAX,-0.093,0.3469,0.6122,7.1,49
2019,3,KC,0.2874,0.5574,0.623,8.8108,61
2019,3,LA,0.0444,0.4444,0.6349,10.2632,63
2019,3,LAC,0.0204,0.4493,0.7391,10.2391,69
2019,3,LV,-0.0478,0.4138,0.6552,6.2059,58
2019,3,MIA,-0.2933,0.3676,0.6471,9.4878,68
2019,3,MIN,0.2192,0.4912,0.3684,4.7619,57
2019,3,NE,-0.0626,0.4085,0.6479,6.7778,71
2019,3,NO,0.1017,0.4902,0.5294,3.5185,51
2019,3,NYG,0.1152,0.3607,0.6885,9.6667,61
2019,3,NYJ,-0.6224,0.2128,0.5745,6.5909,47
2019,3,PHI,-0.1539,0.3768,0.5652,11.4,69
2019,3,PIT,-0.274,0.3137,0.5686,5.7778,51
2019,3,SEA,-0.0286,0.3733,0.6533,11.4694,75
2019,3,SF,-0.1219,0.4861,0.4583,8.0312,72
2019,3,TB,0.1151,0.4861,0.5556,13.1111,72
2019,3,TEN,-0.1072,0.3333,0.6533,10.775,75
2019,3,WAS,-0.2723,0.4638,0.6957,6,69
2019,4,ARI,-0.1124,0.4655,0.6207,5.125,58
2019,4,ATL,-0.1324,0.4133,0.7733,8.8302,75
2019,4,BAL,0.0094,0.5373,0.5672,7.8824,67
2019,4,BUF,-0.2666,0.3714,0.6857,11.8372,70
2019,4,CAR,-0.2073,0.3846,0.5692,8.1765,65
2019,4,CHI,-0.0645,0.3433,0.5075,6.2121,67
2019,4,CIN,-0.3916,0.3281,0.7031,5.5405,64
2019,4,CLE,0.3879,0.4426,0.541,7.2581,61
2019,4,DAL,-0.1725,0.3774,0.6226,9.875,53
2019,4,DEN,0.0434,0.4151,0.717,8.4474,53
2019,4,DET,-0.0969,0.4795,0.5205,11.9706,73
2019,4,GB,0.1717,0.5205,0.726,7.1346,73
2019,4,HOU,-0.2963,0.377,0.6393,9.5152,61
2019,4,IND,-0.0468,0.3676,0.6765,10.5217,68
2019,4,JAX,0.1664,0.4342,0.5,10.8485,76
2019,4,KC,0.112,0.4478,0.6269,11.9524,67
2019,4,LA,-0.0542,0.4756,0.8659,6.9412,82
2019,4,LAC,0.2895,0.5645,0.5161,7.871,62
2019,4,LV,0.1298,0.4444,0.5079,5.6774,63
2019,4,MIA,-0.1267,0.4681,0.617,6.3333,47
2019,4,MIN,-0.2556,0.3051,0.7288,5.6389,59
2019,4,NE,-0.2768,0.2712,0.661,7.4103,59
2019,4,NO,-0.1379,0.4355,0.5645,6.5,62
2019,4,NYG,-0.0162,0.5,0.4697,5.3871,66
2019,4,PHI,0.2913,0.5254,0.4746,6.8148,59
2019,4,PIT,0.0944,0.5472,0.5849,2.5806,53
2019,4,SEA,0.1564,0.5424,0.5424,7.6071,59
2019,4,TB,0.286,0.4861,0.5972,9.5854,72
2019,4,TEN,0.0575,0.459,0.4426,4.8519,61
2019,4,WAS,-0.549,0.2917,0.6458,9.1429,48
2019,5,ARI,0.2826,0.5143,0.4571,9.9677,70
2019,5,ATL,0.084,0.4412,0.7206,7.9565,68
2019,5,BAL,-0.0872,0.3836,0.4521,7.7143,73
2019,5,BUF,-0.0904,0.4098,0.5902,4.3438,61
2019,5,CAR,0.1847,0.459,0.5574,5.8065,61
2019,5,CHI,-0.0122,0.3922,0.6667,7.1667,51
2019,5,CIN,0.098,0.5323,0.629,6.6053,62
2019,5,CLE,-0.5145,0.2609,0.6087,10.2917,46
2019,5,DAL,0.0582,0.5735,0.6912,11.7727,68
2019,5,DEN,0.0112,0.463,0.4259,6.65,54
2019,5,GB,0.1173,0.5,0.5806,7.2647,62
2019,5,HOU,0.501,0.5224,0.4925,8.6667,67
2019,5,IND,0.0101,0.5417,0.4028,5.1034,72
2019,5,JAX,-0.0346,0.4737,0.6053,9.8182,76
2019,5,KC,-0.0855,0.3571,0.7679,11.8718,56
2019,5,LA,0.1602,0.4412,0.7206,8.3878,68
2019,5,LAC,-0.3763,0.3492,0.746,4.5106,63
2019,5,LV,0.0564,0.5143,0.4571,3.0938,70
2019,5,MIN,0.3381,0.4921,0.4762,8.037,63
2019,5,NE,0.1333,0.4459,0.6351,7.4186,74
2019,5,NO,0.139,0.4697,0.5455,7.2222,66
2019,5,NYG,-0.203,0.371,0.6774,10.2632,62
2019,5,NYJ,-0.6759,0.2679,0.6607,5.1923,56
2019,5,PHI,-0.1302,0.386,0.5263,7.4483,57
2019,5,PIT,-0.1247,0.4,0.64,8.6452,50
2019,5,SEA,0.1588,0.4545,0.3788,11,66
2019,5,SF,0.2244,0.4412,0.4559,6.2414,68
2019,5,TB,0.0218,0.4182,0.6,8.6296,55
2019,5,TEN,-0.0817,0.3889,0.5,4.3636,54
2019,5,WAS,-0.5013,0.2453,0.6226,6.5556,53
2019,6,ARI,0.2627,0.4677,0.5806,6.8333,62
2019,6,ATL,0.3189,0.5397,0.6032,8.8611,63
2019,6,BAL,0.1624,0.4795,0.4521,7.9062,73
2019,6,CAR,-0.0163,0.3387,0.5484,9.4688,62
2019,6,CIN,-0.1047,0.3455,0.7455,7.641,55
2019,6,CLE,-0.0492,0.459,0.6066,9.5405,61
2019,6,DAL,0.1011,0.5132,0.5526,8.525,76
2019,6,DEN,-0.1567,0.3509,0.5088,7.7143,57
2019,6,DET,-0.0032,0.3519,0.6481,10.25,54
2019,6,GB,-0.0226,0.4478,0.597,9.5385,67
2019,6,HOU,0.2349,0.561,0.5244,8.7857,82
2019,6,JAX,-0.2649,0.2963,0.5741,8.0345,54
2019,6,KC,0.0432,0.413,0.7826,10,46
2019,6,LA,-0.5858,0.38,0.56,6.4583,50
2019,6,LAC,-0.0947,0.4068,0.7627,11.0455,59
2019,6,MIA,-0.1882,0.3623,0.6957,5.8095,69
2019,6,MIN,0.1189,0.4531,0.4688,12.8966,64
2019,6,NE,-0.073,0.4737,0.5789,6.8293,76
2019,6,NO,0.0348,0.4603,0.619,5.9167,63
2019,6,NYG,-0.5502,0.3191,0.6809,9.3548,47
2019,6,NYJ,0.1895,0.3922,0.6667,9.0938,51
2019,6,PHI,-0.1143,0.4769,0.6615,9.1463,65
2019,6,PIT,-0.0603,0.3929,0.3571,4.9,56
2019,6,SEA,0.1929,0.4932,0.4932,8.6667,73
2019,6,SF,-0.083,0.4324,0.473,4.3939,74
2019,6,TB,-0.1786,0.4286,0.8052,11.037,77
2019,6,TEN,-0.4043,0.3443,0.6721,9.2059,61
2019,6,WAS,-0.0155,0.3333,0.4386,8.88,57
2019,7,ARI,0.0822,0.3621,0.3966,5.3333,58
2019,7,ATL,-0.2593,0.4423,0.7308,8.2424,52
2019,7,BAL,0.1652,0.3774,0.3962,10.05,53
2019,7,BUF,0.2078,0.5,0.5385,10.4615,52
2019,7,CHI,-0.2181,0.3906,0.8906,6.2593,64
2019,7,CIN,-0.3239,0.3538,0.6923,10.1395,65
2019,7,DAL,0.1393,0.4848,0.4545,8.3333,66
2019,7,DEN,-0.3963,0.2923,0.6615,9.2353,65
2019,7,DET,0.1621,0.5441,0.7059,8.5778,68
2019,7,GB,0.58,0.5385,0.6154,8.6452,52
2019,7,HOU,0.024,0.5246,0.6066,7.8824,61
2019,7,IND,0.0806,0.4,0.6308,7.55,65
2019,7,JAX,0.0248,0.4156,0.4416,8.1935,77
2019,7,KC,-0.0086,0.386,0.5439,5.7333,57
2019,7,LA,0.1398,0.4595,0.5135,9.8947,74
2019,7,LAC,0.0413,0.4667,0.65,11.2105,60
2019,7,LV,0.2158,0.4918,0.5082,10.2581,61
2019,7,MIA,0.0451,0.4769,0.5385,9.8529,65
2019,7,MIN,0.4482,0.5373,0.5075,11.1471,67
2019,7,NE,0.0306,0.4286,0.5844,4.9556,77
2019,7,NO,0.2241,0.4583,0.5417,7.5263,72
2019,7,NYG,-0.1941,0.4,0.6615,7.5714,65
2019,7,NYJ,-0.6357,0.2885,0.6346,12.4375,52
2019,7,PHI,-0.3573,0.386,0.5088,12.4231,57
2019,7,SEA,-0.2109,0.4412,0.6176,11.1951,68
2019,7,SF,-0.0698,0.371,0.371,8.9048,62
2019,7,TEN,0.1759,0.5167,0.5333,7.0667,60
2019,7,WAS,-0.2844,0.3171,0.3659,4.0833,41
2019,8,ARI,-0.3275,0.3469,0.7755,8.5,49
2019,8,ATL,0.1105,0.5352,0.7606,7.04,71
2019,8,BUF,-0.1744,0.3448,0.6552,9.3235,58
2019,8,CAR,-0.494,0.3281,0.6875,8.8108,64
2019,8,CHI,-0.1103,0.4,0.5067,9.0588,75
2019,8,CIN,0.0383,0.3816,0.7105,8.7551,76
2019,8,CLE,-0.2681,0.3966,0.6207,8.129,58
2019,8,DEN,-0.1334,0.3492,0.5556,5.2188,63
2019,8,DET,0.082,0.3559,0.6102,12.1875,59
2019,8,GB,0.2932,0.5082,0.623,7.1515,61
2019,8,HOU,0.183,0.5352,0.5915,6.8205,71
2019,8,IND,-0.1058,0.4407,0.4746,8.5417,59
2019,8,JAX,0.1201,0.3333,0.5455,6.5588,66
2019,8,KC,0.0886,0.4655,0.6552,5.5556,58
2019,8,LA,0.3805,0.4211,0.5439,10.3548,57
2019,8,LAC,-0.0783,0.4048,0.7143,8.931,42
2019,8,LV,0.2281,0.434,0.566,9.2667,53
2019,8,MIA,-0.2396,0.3929,0.6786,8.7941,56
2019,8,MIN,0.0337,0.403,0.4328,3.6538,67
2019,8,NE,-0.0304,0.3636,0.5909,7.0278,66
2019,8,NO,0.2276,0.4857,0.6143,5.3023,70
2019,8,NYG,-0.0228,0.4412,0.6618,7.4878,68
2019,8,NYJ,-0.2065,0.4038,0.75,7.7667,52
2019,8,PHI,0.153,0.4462,0.4154,5.0417,65
2019,8,PIT,0.0543,0.3433,0.5672,13.3056,67
2019,8,SEA,0.204,0.566,0.4151,10.1,53
2019,8,SF,0.185,0.4098,0.4262,5.3182,61
2019,8,TB,-0.0786,0.4286,0.6104,11.119,77
2019,8,TEN,-0.1842,0.3636,0.6545,10.2121,55
2019,8,WAS,-0.2638,0.439,0.6098,6.619,41
2019,9,ARI,0.2102,0.4902,0.549,4.3333,51
2019,9,BAL,0.1893,0.5161,0.3871,5.087,62
2019,9,BUF,0.0884,0.4483,0.3793,10.05,58
2019,9,CAR,0.0871,0.4242,0.5303,12.4688,66
2019,9,CHI,-0.1122,0.3333,0.5714,10.7143,42
2019,9,CLE,-0.0309,0.3836,0.6027,4.3333,73
2019,9,DAL,0.1068,0.5385,0.5385,10.2857,65
2019,9,DEN,0.0318,0.4,0.575,9.05,40
2019,9,DET,0.133,0.4677,0.6935,11.3171,62
2019,9,GB,-0.0632,0.46,0.76,8.5429,50
2019,9,HOU,0.2111,0.5079,0.4603,6.4643,63
2019,9,IND,-0.0608,0.4394,0.5606,5.871,66
2019,9,JAX,-0.2788,0.3636,0.7727,8.2128,66
2019,9,KC,0.1399,0.5088,0.6842,8.4412,57
2019,9,LAC,0.2538,0.5758,0.4545,8.5,66
2019,9,LV,0.2285,0.4559,0.4706,8.4839,68
2019,9,MIA,0.1054,0.4355,0.6452,9.5278,62
2019,9,MIN,0.0567,0.3182,0.5909,6.7895,66
2019,9,NE,-0.1084,0.5077,0.7385,6.913,65
2019,9,NYG,-0.2421,0.4118,0.6765,5.8537,68
2019,9,NYJ,-0.0055,0.4355,0.6613,7.0789,62
2019,9,PHI,0.0641,0.4416,0.5584,7.7692,77
2019,9,PIT,-0.1725,0.322,0.6102,5.4857,59
2019,9,SEA,0.2091,0.5072,0.6812,8.0465,69
2019,9,SF,0.2213,0.4179,0.5672,7.0541,67
2019,9,TB,0.1748,0.4722,0.6389,10.1818,72
2019,9,TEN,0.0558,0.5079,0.6667,8.8649,63
2019,9,WAS,-0.1138,0.3673,0.5306,6.5455,49
2019,10,ARI,0.053900000000000003,0.3594,0.7344,12.4444,64
2019,10,ATL,0.0039,0.3571,0.5143,7.4286,70
2019,10,BAL,0.5394,0.6136,0.5,11,44
2019,10,BUF,0.0317,0.4032,0.6774,9.8293,62
2019,10,CAR,-0.0193,0.4714,0.6714,8.3256,70
2019,10,CHI,-0.0702,0.3846,0.5385,9.6087,52
2019,10,CIN,-0.3581,0.4444,0.4444,7.5,72
2019,10,CLE,0.0463,0.4308,0.6154,6.8684,65
2019,10,DAL,0.1706,0.4286,0.6857,12.0638,70
2019,10,DET,-0.1564,0.3562,0.6301,6.9773,73
2019,10,GB,0.1855,0.4828,0.5345,11.6552,58
2019,10,IND,-0.3451,0.3824,0.5882,10.2821,68
2019,10,KC,0.143,0.5513,0.6795,8.2745,78
2019,10,LA,-0.4173,0.3623,0.6667,7.0952,69
2019,10,LAC,-0.1352,0.4848,0.5455,12.8065,66
2019,10,LV,0.0503,0.4364,0.6182,5.9032,55
2019,10,MIA,-0.292,0.2787,0.5902,5.2424,61
2019,10,MIN,0.2368,0.4714,0.4857,5.875,70
2019,10,NO,-0.2622,0.377,0.8197,6.2955,61
2019,10,NYG,-0.0642,0.2923,0.7385,6,65
2019,10,NYJ,0.0051,0.3167,0.5333,8.5,60
2019,10,PIT,-0.361,0.2836,0.6119,6.5789,67
2019,10,SEA,-0.2979,0.4583,0.5278,5.6061,72
2019,10,SF,-0.3558,0.3377,0.6623,8.3111,77
2019,10,TB,0.013,0.3846,0.6667,9.1667,78
2019,10,TEN,0.1654,0.54,0.46,13.2105,50
2019,11,ARI,-0.0869,0.4677,0.5968,3.7576,62
2019,11,ATL,0.1648,0.4333,0.6,9.125,60
2019,11,BAL,0.4137,0.4839,0.4355,7.7778,62
2019,11,BUF,0.2749,0.4394,0.5,8.4242,66
2019,11,CAR,-0.2921,0.4,0.7857,7.02,70
2019,11,CHI,-0.2326,0.3108,0.6757,7.4468,74
2019,11,CIN,-0.223,0.3621,0.6207,6.4839,58
2019,11,CLE,-0.1077,0.3433,0.4925,8.6562,67
2019,11,DAL,0.2717,0.5507,0.6812,9.8696,69
2019,11,DEN,-0.0575,0.4133,0.56,8.875,75
2019,11,DET,0.0706,0.4386,0.5263,9.8846,57
2019,11,HOU,-0.408,0.386,0.6491,8.0333,57
2019,11,IND,0.2164,0.4754,0.4426,9.125,61
2019,11,JAX,-0.1328,0.3559,0.8475,9,59
2019,11,KC,0.0524,0.4068,0.5593,7.9688,59
2019,11,LA,-0.1156,0.46,0.36,8.7778,50
2019,11,LAC,-0.0363,0.4028,0.7361,8.24,72
2019,11,LV,0.0341,0.4444,0.5079,6.4138,63
2019,11,MIA,-0.213,0.3788,0.803,7.0444,66
2019,11,MIN,0.0585,0.4746,0.6949,8.0286,59
2019,11,NE,-0.0792,0.3521,0.6901,7.25,71
2019,11,NO,0.1935,0.4839,0.5806,4.4857,62
2019,11,NYJ,0.1798,0.4688,0.5156,10.2581,64
2019,11,PHI,-0.2446,0.4,0.6769,10.641,65
2019,11,PIT,-0.5222,0.3906,0.75,9.9773,64
2019,11,SF,0.0575,0.4776,0.7164,5.4222,67
2019,11,TB,-0.1912,0.3934,0.8689,8.902,61
2019,11,WAS,-0.2842,0.3175,0.6825,7.3429,63
2019,12,ATL,-0.1544,0.3704,0.7654,9.6545,81
2019,12,BAL,0.4964,0.5493,0.3662,8.3043,71
2019,12,BUF,0.0875,0.4648,0.3521,7.7917,71
2019,12,CAR,0.1265,0.4857,0.5857,6.7778,70
2019,12,CHI,-0.1439,0.3939,0.6515,8.9024,66
2019,12,CIN,-0.378,0.2745,0.5882,11.3462,51
2019,12,CLE,0.2447,0.5606,0.5303,8.7941,66
2019,12,DAL,-0.1321,0.4068,0.5593,5.6061,59
2019,12,DEN,-0.3342,0.3261,0.6304,5.88,46
2019,12,DET,-0.0896,0.3944,0.5493,8.697,71
2019,12,GB,-0.3159,0.3239,0.6056,6.4865,71
2019,12,HOU,0.0678,0.4,0.5636,13.8333,55
2019,12,IND,0.0278,0.4688,0.3906,7.4167,64
2019,12,JAX,0.0323,0.4,0.6625,7.9167,80
2019,12,LA,-0.2181,0.3617,0.8298,8.5946,47
2019,12,LV,-0.3156,0.3571,0.6071,6.1818,56
2019,12,MIA,-0.0546,0.3871,0.6774,8.8421,62
2019,12,NE,-0.1402,0.3906,0.6094,10.4054,64
2019,12,NO,0.119,0.5,0.6897,9.8421,58
2019,12,NYG,-0.2561,0.3276,0.6379,6.8333,58
2019,12,NYJ,0.1968,0.4407,0.5085,7.4138,59
2019,12,PHI,-0.309,0.5,0.6667,6.0667,72
2019,12,PIT,-0.0694,0.3538,0.4615,8.7037,65
2019,12,SEA,-0.0962,0.3036,0.5536,14.8,56
2019,12,SF,0.1731,0.4318,0.5,6.3684,44
2019,12,TB,0.1952,0.4483,0.4828,10.1429,58
2019,12,TEN,0.3602,0.5625,0.3958,7.6111,48
2019,12,WAS,-0.2506,0.3455,0.6,13.0333,55
2019,13,ARI,-0.4838,0.2623,0.6557,5.1471,61
2019,13,ATL,-0.2593,0.4118,0.6941,7.0408,85
2019,13,BAL,-0.0064,0.4839,0.3871,8.5652,62
2019,13,BUF,0.1693,0.4839,0.4677,9.08,62
2019,13,CAR,-0.104,0.3973,0.726,9.6957,73
2019,13,CHI,0.1126,0.5738,0.6393,8.8158,61
2019,13,CIN,-0.0251,0.4068,0.6441,8.5946,59
2019,13,CLE,-0.0636,0.3968,0.619,11.7353,63
2019,13,DAL,-0.0403,0.4658,0.7397,7.2857,73
2019,13,DEN,-0.2018,0.3396,0.5283,6.5714,53
2019,13,DET,-0.0177,0.3731,0.597,9.1842,67
2019,13,GB,0.2601,0.4211,0.5789,8.1212,57
2019,13,HOU,0.1565,0.4082,0.5918,7.5,49
2019,13,IND,-0.0774,0.4394,0.6515,8.05,66
2019,13,JAX,-0.4757,0.3125,0.7344,5.2195,64
2019,13,KC,0.0364,0.4655,0.5172,8.931,58
2019,13,LA,0.2207,0.4933,0.6,5.1364,75
2019,13,LAC,0.0096,0.4098,0.5246,6.8966,61
2019,13,LV,-0.0861,0.5439,0.5614,5.4,57
